Vendor,GRAPHTEC Corporation
Model,"GL840"
Version,"Ver1.23"
MaxChannel,20
GSStartCH,20
WLStartCH,20
WLUnit,OFF,OFF,OFF,OFF,OFF
MaxLogicChannel,0
Logic/Pulse,Off,Off,Off,Off,Off,Off,Off
TempUnit,C
Sampling interval,1s
Total Data Points,16672              
Trigger,0                  
Start time,2023-02-23,12:36:30
End time,2023-02-23,17:14:24
Trigger time,2023-02-23,12:36:32
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH16," CH16",M,DC,1-5V,,Off,+5.000,+1.000, V,5,23,30,1
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH16,Alarm1-10,Alarm11-20,AlarmOut
15836,2023-02-23 17:00:27,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15837,2023-02-23 17:00:28,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15838,2023-02-23 17:00:29,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15839,2023-02-23 17:00:30,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15840,2023-02-23 17:00:31,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15841,2023-02-23 17:00:32,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15842,2023-02-23 17:00:33,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15843,2023-02-23 17:00:34,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15844,2023-02-23 17:00:35,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15845,2023-02-23 17:00:36,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15846,2023-02-23 17:00:37,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15847,2023-02-23 17:00:38,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15848,2023-02-23 17:00:39,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15849,2023-02-23 17:00:40,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15850,2023-02-23 17:00:41,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15851,2023-02-23 17:00:42,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15852,2023-02-23 17:00:43,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15853,2023-02-23 17:00:44,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15854,2023-02-23 17:00:45,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15855,2023-02-23 17:00:46,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15856,2023-02-23 17:00:47,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15857,2023-02-23 17:00:48,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15858,2023-02-23 17:00:49,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15859,2023-02-23 17:00:50,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15860,2023-02-23 17:00:51,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15861,2023-02-23 17:00:52,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15862,2023-02-23 17:00:53,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15863,2023-02-23 17:00:54,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15864,2023-02-23 17:00:55,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15865,2023-02-23 17:00:56,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15866,2023-02-23 17:00:57,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15867,2023-02-23 17:00:58,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15868,2023-02-23 17:00:59,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15869,2023-02-23 17:01:00,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15870,2023-02-23 17:01:01,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15871,2023-02-23 17:01:02,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15872,2023-02-23 17:01:03,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15873,2023-02-23 17:01:04,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15874,2023-02-23 17:01:05,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15875,2023-02-23 17:01:06,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15876,2023-02-23 17:01:07,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15877,2023-02-23 17:01:08,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15878,2023-02-23 17:01:09,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15879,2023-02-23 17:01:10,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15880,2023-02-23 17:01:11,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15881,2023-02-23 17:01:12,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15882,2023-02-23 17:01:13,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15883,2023-02-23 17:01:14,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15884,2023-02-23 17:01:15,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15885,2023-02-23 17:01:16,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15886,2023-02-23 17:01:17,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15887,2023-02-23 17:01:18,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15888,2023-02-23 17:01:19,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15889,2023-02-23 17:01:20,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15890,2023-02-23 17:01:21,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15891,2023-02-23 17:01:22,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15892,2023-02-23 17:01:23,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15893,2023-02-23 17:01:24,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15894,2023-02-23 17:01:25,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15895,2023-02-23 17:01:26,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15896,2023-02-23 17:01:27,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15897,2023-02-23 17:01:28,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15898,2023-02-23 17:01:29,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15899,2023-02-23 17:01:30,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15900,2023-02-23 17:01:31,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15901,2023-02-23 17:01:32,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15902,2023-02-23 17:01:33,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15903,2023-02-23 17:01:34,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15904,2023-02-23 17:01:35,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15905,2023-02-23 17:01:36,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15906,2023-02-23 17:01:37,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15907,2023-02-23 17:01:38,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15908,2023-02-23 17:01:39,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15909,2023-02-23 17:01:40,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15910,2023-02-23 17:01:41,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15911,2023-02-23 17:01:42,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15912,2023-02-23 17:01:43,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15913,2023-02-23 17:01:44,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15914,2023-02-23 17:01:45,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15915,2023-02-23 17:01:46,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15916,2023-02-23 17:01:47,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15917,2023-02-23 17:01:48,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15918,2023-02-23 17:01:49,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15919,2023-02-23 17:01:50,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15920,2023-02-23 17:01:51,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15921,2023-02-23 17:01:52,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15922,2023-02-23 17:01:53,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15923,2023-02-23 17:01:54,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15924,2023-02-23 17:01:55,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15925,2023-02-23 17:01:56,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15926,2023-02-23 17:01:57,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15927,2023-02-23 17:01:58,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15928,2023-02-23 17:01:59,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15929,2023-02-23 17:02:00,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15930,2023-02-23 17:02:01,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15931,2023-02-23 17:02:02,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15932,2023-02-23 17:02:03,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15933,2023-02-23 17:02:04,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15934,2023-02-23 17:02:05,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15935,2023-02-23 17:02:06,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15936,2023-02-23 17:02:07,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15937,2023-02-23 17:02:08,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15938,2023-02-23 17:02:09,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15939,2023-02-23 17:02:10,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15940,2023-02-23 17:02:11,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15941,2023-02-23 17:02:12,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15942,2023-02-23 17:02:13,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15943,2023-02-23 17:02:14,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15944,2023-02-23 17:02:15,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15945,2023-02-23 17:02:16,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15946,2023-02-23 17:02:17,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15947,2023-02-23 17:02:18,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15948,2023-02-23 17:02:19,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15949,2023-02-23 17:02:20,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15950,2023-02-23 17:02:21,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15951,2023-02-23 17:02:22,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15952,2023-02-23 17:02:23,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15953,2023-02-23 17:02:24,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15954,2023-02-23 17:02:25,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15955,2023-02-23 17:02:26,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15956,2023-02-23 17:02:27,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15957,2023-02-23 17:02:28,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15958,2023-02-23 17:02:29,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15959,2023-02-23 17:02:30,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15960,2023-02-23 17:02:31,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15961,2023-02-23 17:02:32,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15962,2023-02-23 17:02:33,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15963,2023-02-23 17:02:34,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15964,2023-02-23 17:02:35,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15965,2023-02-23 17:02:36,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15966,2023-02-23 17:02:37,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15967,2023-02-23 17:02:38,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15968,2023-02-23 17:02:39,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15969,2023-02-23 17:02:40,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15970,2023-02-23 17:02:41,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15971,2023-02-23 17:02:42,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15972,2023-02-23 17:02:43,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15973,2023-02-23 17:02:44,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15974,2023-02-23 17:02:45,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15975,2023-02-23 17:02:46,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15976,2023-02-23 17:02:47,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15977,2023-02-23 17:02:48,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15978,2023-02-23 17:02:49,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15979,2023-02-23 17:02:50,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15980,2023-02-23 17:02:51,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15981,2023-02-23 17:02:52,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15982,2023-02-23 17:02:53,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15983,2023-02-23 17:02:54,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15984,2023-02-23 17:02:55,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15985,2023-02-23 17:02:56,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15986,2023-02-23 17:02:57,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15987,2023-02-23 17:02:58,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15988,2023-02-23 17:02:59,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15989,2023-02-23 17:03:00,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15990,2023-02-23 17:03:01,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15991,2023-02-23 17:03:02,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15992,2023-02-23 17:03:03,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15993,2023-02-23 17:03:04,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15994,2023-02-23 17:03:05,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15995,2023-02-23 17:03:06,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15996,2023-02-23 17:03:07,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15997,2023-02-23 17:03:08,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15998,2023-02-23 17:03:09,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15999,2023-02-23 17:03:10,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16000,2023-02-23 17:03:11,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16001,2023-02-23 17:03:12,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16002,2023-02-23 17:03:13,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16003,2023-02-23 17:03:14,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16004,2023-02-23 17:03:15,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16005,2023-02-23 17:03:16,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16006,2023-02-23 17:03:17,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16007,2023-02-23 17:03:18,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16008,2023-02-23 17:03:19,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16009,2023-02-23 17:03:20,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16010,2023-02-23 17:03:21,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16011,2023-02-23 17:03:22,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16012,2023-02-23 17:03:23,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16013,2023-02-23 17:03:24,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16014,2023-02-23 17:03:25,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16015,2023-02-23 17:03:26,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16016,2023-02-23 17:03:27,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16017,2023-02-23 17:03:28,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16018,2023-02-23 17:03:29,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16019,2023-02-23 17:03:30,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16020,2023-02-23 17:03:31,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16021,2023-02-23 17:03:32,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16022,2023-02-23 17:03:33,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16023,2023-02-23 17:03:34,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16024,2023-02-23 17:03:35,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16025,2023-02-23 17:03:36,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16026,2023-02-23 17:03:37,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16027,2023-02-23 17:03:38,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16028,2023-02-23 17:03:39,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16029,2023-02-23 17:03:40,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16030,2023-02-23 17:03:41,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16031,2023-02-23 17:03:42,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16032,2023-02-23 17:03:43,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16033,2023-02-23 17:03:44,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16034,2023-02-23 17:03:45,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16035,2023-02-23 17:03:46,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16036,2023-02-23 17:03:47,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16037,2023-02-23 17:03:48,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16038,2023-02-23 17:03:49,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16039,2023-02-23 17:03:50,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16040,2023-02-23 17:03:51,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16041,2023-02-23 17:03:52,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16042,2023-02-23 17:03:53,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16043,2023-02-23 17:03:54,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16044,2023-02-23 17:03:55,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16045,2023-02-23 17:03:56,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16046,2023-02-23 17:03:57,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16047,2023-02-23 17:03:58,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16048,2023-02-23 17:03:59,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16049,2023-02-23 17:04:00,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16050,2023-02-23 17:04:01,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16051,2023-02-23 17:04:02,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16052,2023-02-23 17:04:03,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16053,2023-02-23 17:04:04,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16054,2023-02-23 17:04:05,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16055,2023-02-23 17:04:06,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16056,2023-02-23 17:04:07,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16057,2023-02-23 17:04:08,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16058,2023-02-23 17:04:09,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16059,2023-02-23 17:04:10,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16060,2023-02-23 17:04:11,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16061,2023-02-23 17:04:12,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16062,2023-02-23 17:04:13,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16063,2023-02-23 17:04:14,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16064,2023-02-23 17:04:15,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16065,2023-02-23 17:04:16,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16066,2023-02-23 17:04:17,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16067,2023-02-23 17:04:18,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16068,2023-02-23 17:04:19,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16069,2023-02-23 17:04:20,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16070,2023-02-23 17:04:21,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16071,2023-02-23 17:04:22,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16072,2023-02-23 17:04:23,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16073,2023-02-23 17:04:24,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16074,2023-02-23 17:04:25,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16075,2023-02-23 17:04:26,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16076,2023-02-23 17:04:27,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16077,2023-02-23 17:04:28,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16078,2023-02-23 17:04:29,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16079,2023-02-23 17:04:30,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16080,2023-02-23 17:04:31,0,+4.750,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16081,2023-02-23 17:04:32,0,+4.749,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
