"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	"hPa"	""	""	""	""	""
"02/23/2023 17:57'05"	"44980.7479745370"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:57'15"	"44980.7480902778"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:57'25"	"44980.7482060185"	"  21.9000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 17:57'35"	"44980.7483217593"	"  21.9000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 17:57'45"	"44980.7484375000"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:57'55"	"44980.7485532407"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:58'05"	"44980.7486689815"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:58'15"	"44980.7487847222"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:58'25"	"44980.7489004630"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:58'35"	"44980.7490162037"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:58'45"	"44980.7491319444"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:58'55"	"44980.7492476852"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:59'05"	"44980.7493634259"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:59'15"	"44980.7494791667"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:59'25"	"44980.7495949074"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:59'35"	"44980.7497106481"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:59'45"	"44980.7498263889"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 17:59'55"	"44980.7499421296"	"  21.8000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:00'05"	"44980.7500578704"	"  21.8000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:00'15"	"44980.7501736111"	"  21.8000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:00'25"	"44980.7502893519"	"  21.8000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:00'35"	"44980.7504050926"	"  21.8000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:00'45"	"44980.7505208333"	"  21.8000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:00'55"	"44980.7506365741"	"  21.9000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:01'05"	"44980.7507523148"	"  21.9000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:01'15"	"44980.7508680556"	"  21.9000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:01'25"	"44980.7509837963"	"  21.9000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:01'35"	"44980.7510995370"	"  21.9000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:01'45"	"44980.7512152778"	"  21.9000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:01'55"	"44980.7513310185"	"  21.9000"	"  77.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:02'05"	"44980.7514467593"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:02'15"	"44980.7515625000"	"  21.9000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:02'25"	"44980.7516782407"	"  21.9000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:02'35"	"44980.7517939815"	"  21.9000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:02'45"	"44980.7519097222"	"  21.9000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:02'55"	"44980.7520254630"	"  22.0000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:03'05"	"44980.7521412037"	"  22.0000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:03'15"	"44980.7522569444"	"  22.0000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:03'25"	"44980.7523726852"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:03'35"	"44980.7524884259"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:03'45"	"44980.7526041667"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:03'55"	"44980.7527199074"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:04'05"	"44980.7528356481"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:04'15"	"44980.7529513889"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:04'25"	"44980.7530671296"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:04'35"	"44980.7531828704"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:04'45"	"44980.7532986111"	"  22.0000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:04'55"	"44980.7534143519"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:05'05"	"44980.7535300926"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:05'15"	"44980.7536458333"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:05'25"	"44980.7537615741"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:05'35"	"44980.7538773148"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:05'45"	"44980.7539930556"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:05'55"	"44980.7541087963"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:06'05"	"44980.7542245370"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:06'15"	"44980.7543402778"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:06'25"	"44980.7544560185"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:06'35"	"44980.7545717593"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:06'45"	"44980.7546875000"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:06'55"	"44980.7548032407"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:07'05"	"44980.7549189815"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:07'15"	"44980.7550347222"	"  22.0000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:07'25"	"44980.7551504630"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:07'35"	"44980.7552662037"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:07'45"	"44980.7553819444"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:07'55"	"44980.7554976852"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:08'05"	"44980.7556134259"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:08'15"	"44980.7557291667"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:08'25"	"44980.7558449074"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:08'35"	"44980.7559606481"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:08'45"	"44980.7560763889"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:08'55"	"44980.7561921296"	"  22.0000"	"  75.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:09'05"	"44980.7563078704"	"  22.0000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:09'15"	"44980.7564236111"	"  22.0000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:09'25"	"44980.7565393519"	"  22.0000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:09'35"	"44980.7566550926"	"  22.0000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:09'45"	"44980.7567708333"	"  22.0000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:09'55"	"44980.7568865741"	"  22.0000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:10'05"	"44980.7570023148"	"  22.0000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:10'15"	"44980.7571180556"	"  21.9000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:10'25"	"44980.7572337963"	"  21.9000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:10'35"	"44980.7573495370"	"  21.9000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:10'45"	"44980.7574652778"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:10'55"	"44980.7575810185"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:11'05"	"44980.7576967593"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:11'15"	"44980.7578125000"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:11'25"	"44980.7579282407"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:11'35"	"44980.7580439815"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:11'45"	"44980.7581597222"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:11'55"	"44980.7582754630"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:12'05"	"44980.7583912037"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:12'15"	"44980.7585069444"	"  21.9000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:12'25"	"44980.7586226852"	"  21.9000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:12'35"	"44980.7587384259"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:12'45"	"44980.7588541667"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:12'55"	"44980.7589699074"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:13'05"	"44980.7590856481"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:13'15"	"44980.7592013889"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:13'25"	"44980.7593171296"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:13'35"	"44980.7594328704"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:13'45"	"44980.7595486111"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:13'55"	"44980.7596643519"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:14'05"	"44980.7597800926"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:14'15"	"44980.7598958333"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:14'25"	"44980.7600115741"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:14'35"	"44980.7601273148"	"  21.9000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:14'45"	"44980.7602430556"	"  21.9000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:14'55"	"44980.7603587963"	"  21.9000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:15'05"	"44980.7604745370"	"  21.9000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:15'15"	"44980.7605902778"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:15'25"	"44980.7607060185"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:15'35"	"44980.7608217593"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:15'45"	"44980.7609375000"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:15'55"	"44980.7610532407"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:16'05"	"44980.7611689815"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:16'15"	"44980.7612847222"	"  21.8000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:16'25"	"44980.7614004630"	"  21.8000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:16'35"	"44980.7615162037"	"  21.8000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"02/23/2023 18:16'45"	"44980.7616319444"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:16'55"	"44980.7617476852"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:17'05"	"44980.7618634259"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:17'15"	"44980.7619791667"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:17'25"	"44980.7620949074"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:17'35"	"44980.7622106481"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:17'45"	"44980.7623263889"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:17'55"	"44980.7624421296"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:18'05"	"44980.7625578704"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:18'15"	"44980.7626736111"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:18'25"	"44980.7627893519"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:18'35"	"44980.7629050926"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:18'45"	"44980.7630208333"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:18'55"	"44980.7631365741"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:19'05"	"44980.7632523148"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:19'15"	"44980.7633680556"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:19'25"	"44980.7634837963"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:19'35"	"44980.7635995370"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:19'45"	"44980.7637152778"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:19'55"	"44980.7638310185"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:20'05"	"44980.7639467593"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:20'15"	"44980.7640625000"	"  21.8000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:20'25"	"44980.7641782407"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:20'35"	"44980.7642939815"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:20'45"	"44980.7644097222"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:20'55"	"44980.7645254630"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:21'05"	"44980.7646412037"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:21'15"	"44980.7647569444"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:21'25"	"44980.7648726852"	"  21.8000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:21'35"	"44980.7649884259"	"  21.7000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:21'45"	"44980.7651041667"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:21'55"	"44980.7652199074"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:22'05"	"44980.7653356481"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:22'15"	"44980.7654513889"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:22'25"	"44980.7655671296"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:22'35"	"44980.7656828704"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:22'45"	"44980.7657986111"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:22'55"	"44980.7659143519"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:23'05"	"44980.7660300926"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:23'15"	"44980.7661458333"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:23'25"	"44980.7662615741"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:23'35"	"44980.7663773148"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:23'45"	"44980.7664930556"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:23'55"	"44980.7666087963"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:24'05"	"44980.7667245370"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:24'15"	"44980.7668402778"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:24'25"	"44980.7669560185"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:24'35"	"44980.7670717593"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:24'45"	"44980.7671875000"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:24'55"	"44980.7673032407"	"  21.7000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:25'05"	"44980.7674189815"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:25'15"	"44980.7675347222"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:25'25"	"44980.7676504630"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:25'35"	"44980.7677662037"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:25'45"	"44980.7678819444"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:25'55"	"44980.7679976852"	"  21.7000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:26'05"	"44980.7681134259"	"  21.7000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:26'15"	"44980.7682291667"	"  21.7000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:26'25"	"44980.7683449074"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:26'35"	"44980.7684606481"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:26'45"	"44980.7685763889"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:26'55"	"44980.7686921296"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:27'05"	"44980.7688078704"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:27'15"	"44980.7689236111"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:27'25"	"44980.7690393519"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:27'35"	"44980.7691550926"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:27'45"	"44980.7692708333"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:27'55"	"44980.7693865741"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:28'05"	"44980.7695023148"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:28'15"	"44980.7696180556"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:28'25"	"44980.7697337963"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:28'35"	"44980.7698495370"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:28'45"	"44980.7699652778"	"  21.7000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:28'55"	"44980.7700810185"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:29'05"	"44980.7701967593"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:29'15"	"44980.7703125000"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:29'25"	"44980.7704282407"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:29'35"	"44980.7705439815"	"  21.7000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:29'45"	"44980.7706597222"	"  21.7000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:29'55"	"44980.7707754630"	"  21.7000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:30'05"	"44980.7708912037"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:30'15"	"44980.7710069444"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:30'25"	"44980.7711226852"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:30'35"	"44980.7712384259"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:30'45"	"44980.7713541667"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:30'55"	"44980.7714699074"	"  21.7000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:31'05"	"44980.7715856481"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:31'15"	"44980.7717013889"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:31'25"	"44980.7718171296"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:31'35"	"44980.7719328704"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:31'45"	"44980.7720486111"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:31'55"	"44980.7721643519"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:32'05"	"44980.7722800926"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:32'15"	"44980.7723958333"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:32'25"	"44980.7725115741"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:32'35"	"44980.7726273148"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:32'45"	"44980.7727430556"	"  21.6000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:32'55"	"44980.7728587963"	"  21.6000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:33'05"	"44980.7729745370"	"  21.6000"	"  75.0000"	"  1016.7000"	""	""	""	""	""	
"02/23/2023 18:33'15"	"44980.7730902778"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:33'25"	"44980.7732060185"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:33'35"	"44980.7733217593"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:33'45"	"44980.7734375000"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:33'55"	"44980.7735532407"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:34'05"	"44980.7736689815"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:34'15"	"44980.7737847222"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:34'25"	"44980.7739004630"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:34'35"	"44980.7740162037"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
"02/23/2023 18:34'45"	"44980.7741319444"	"  21.6000"	"  75.0000"	"  1016.6000"	""	""	""	""	""	
